Date / Time,City,State,Shape,Duration,Summary,Posted
7/29/20 00:02,Monroe,MI,Rectangle,15 minutes,"Two stationery rectagular shapes, brilliant whte lights with splash of red and green in bottom half.",7/31/20
7/29/20,Bridgeport,CT,Disk,15 minutes,We saw the UFO reflecting off the moon.It was a saucer shapes metallic craft.It was going up and down left and right really fast it was,8/20/20
7/28/20 23:55,Lethbridge (Canada),AB,Light,7 seconds,"Very fast, and faint 3 lights traveling in a northbound heading",7/31/20
7/28/20 23:00,Springvale,ME,Circle,3 seconds,"Was on second floor porch, then suddI saw a very bright large white object come from over my head continued over the next house rooftop",7/31/20
7/28/20 22:36,Johnstown,OH,Circle,1 hour,Bright round object with outer ring visible,8/20/20
7/28/20 22:20,Pennellville,NY,Light,2 minutes,moving light that changed course and suddenly disappeared,7/31/20
7/28/20 22:15,Fort wayne,IN,Light,10-15 minutes,"Blinking, fast unknown object flying over downtown Fort Wayne, IN",7/31/20
7/28/20 22:15,Fort Wayne,IN,Light,10 minutes,"On the evening of 28 JUL 20, me and a friend were outside watching the space station go over at the 10:10 viewing from our location. A",7/31/20
7/28/20 22:00,Nashua,NH,Cigar,7 minutes,This object was massive!!,7/31/20
7/28/20 21:58,Beach Park,IL,Triangle,3-5 minutes,Light Triangle over Waukegan Airport,7/31/20
7/28/20 21:40,Maricopa,AZ,Formation,20 seconds,Orange spherical light came on about 1 mile out and 1/2 up then 3 spheres appeared simultaneously to the left and the right of the cent,7/31/20
7/28/20 21:10,Albuquerque,NM,Flash,2 seconds,Was driving East bound on I40 was getting off at the Rio Grande exit. As I was exiting the freeway I noticed in my upper left Periphera,7/31/20
7/28/20 21:03,Downers Grove/Chicago,IL,Fireball,2-3 minutes,5-7 org/red ORBS flying towards City of Chicago from Suburbs,8/6/20
7/28/20 21:00,North Attleboro,MA,Light,45 seconds,Object with light and flame?,7/31/20
7/28/20 21:00,Thompson springs,UT,Circle,30 seconds,"We were driving east on I 70, passing the exit yellow cat. Looking southeast above the mountain range. We saw a bright light traveling",7/31/20
7/28/20 21:00,Pueblo,CO,Circle,15 minutes,Distant round object overhead with flashing light at center only visible with binoculars.,7/31/20
7/28/20 21:00,Monterey,CA,Light,30 seconds,"At dusk two bright lights appeared higher than the clouds very far away, quite large and in perfect horizontal plane. It looked like ma",8/16/21
7/28/20 21:00,Pauls Valley,OK,Circle,30 minutes,"The objects I saw were orange, flashing, moving at incredible speeds, and didn’t look like anything I’ve ever seen before.",7/31/20
7/28/20 20:55,Albuquerque,NM,Fireball,10 seconds,Bright blue ball with trail burning bright blue entered atmosphere falling then broke into 3 fireballs before dissapearing into. Starte,7/31/20
7/28/20 19:50,Lynn,MA,Other,2 minutes,Rotating figure 8 slowly flying up the north coast of the greater Boston area,7/31/20
7/28/20 18:53,Royal Palm Beach,FL,,,MADAR Node 76,8/20/20
7/28/20 18:10,Portland,OR,Rectangle,5 minutes,Square object flying south about 1000ft above ground.,7/31/20
7/28/20 17:20,Albuquerque,NM,Egg,17:20,Date July 28 2020 Time was approx 515-520 pm. I saw 3 egg looking possible ufos today. I was going south on wyoming between Academy,7/31/20
7/28/20 16:30,Lohman,MO,Disk,30 seconds,Metallic object moved and then disappeared in cloudless sky,7/31/20
7/28/20 16:00,Schnecksville,PA,Disk,00:05,Insect or ufo?,7/31/20
7/28/20 06:15,Prescott Valley,AZ,Fireball,40,glowing ball of fire that changed shape,8/6/20
7/28/20 05:27,Holland,PA,Cross,20 minutes,Explosive white circular light,8/20/20
7/28/20 04:30,Portland,OR,Changing,Nightly,Three pulsating spinning lights hovering above se Portland video taped,7/31/20
7/28/20 04:30,Portland,OR,Changing,Nightly,Three pulsating spinning lights hovering above se Portland video taped.,7/31/20
7/28/20 03:30,Malibu,CA,Oval,5 minutes,"Malibu, Point Dume/Zuma Beach Large Craft Spotted, Creamy Peach Colored Lights, Silent, Hovering Over Coastline",8/6/20
7/28/20 00:00,Taubaté (Brazil),,Light,2 minutes,"Strange lights slowly flying over Taubaté, Brazil",7/31/20
7/27/20 23:45,Harrison,TN,Light,4 to 5 minutes,Monday July 27th at around 2345 hours I was outside and look to the north eastern Sky extreme North Eastern sky and noticed something h,7/31/20
7/27/20 23:01,Downingtown,PA,Light,30 seconds,Second night in a row that I've seen a light slowly traveling then vanish,7/31/20
7/27/20 22:45,La Crosse,WI,Circle,~5 minutes,"Several bright, circular, firework like objects hung on the horizon.",7/31/20
7/27/20 20:22,Altamont,NY,Disk,5 minutes,A disc shaped craft that hovered then flew extremely fast then pouf disappeared.,8/6/20
7/27/20 17:53,Honolulu,HI,Rectangle,1 minute,Seen on photo taken at 15:53 rectangle shape with 2 white lights on either end. Middle of Honolulu and there are no eagles in this area,8/20/20
7/27/20 17:44,Valley City,ND,,,MADAR Node 93,8/20/20
7/27/20 12:35,Gibsonton,FL,Unknown,5-10 minutes,Standing on my porch when I saw one large white object that split into 4 circular reflective objects that were flying in circles around,7/31/20
7/27/20 11:30,Brookings,SD,Circle,2 minutes,"The singular object I saw was a brown darkish flat, circular, and shiny that was traveling around 35-40 MPH",7/31/20
7/27/20 09:30,Green county,KY,Cigar,12 seconds,"Grandson pointed out a plane, I soon realize it was no plane.",8/6/20
7/27/20 04:49,Mableton,GA,Other,~1 hour,Bright object changing shapes,7/31/20
7/27/20 04:16,Newington,CT,,,MADAR Node 106,8/20/20
7/27/20 04:15,Portage,PA,Formation,15 minutes,5 white-ish orbs high up forming an arrow they would go dark then get bright.,7/31/20
7/27/20 03:15,Vancouver Island (Canada),BC,Formation,5 minutes,"Here is what I saw back in July 2020; I think in the week of July 27th. I was outside at about 3:10 AM, on an island north west of",8/27/20
7/27/20 03:10,Glassboro,NJ,Egg,1 hour,"Green and yellow lights in Glassboro, NJ.",7/31/20
7/27/20 03:10,Glassboro,NJ,Egg,1 hour,Seen yellow and green lights,7/31/20
7/27/20 01:08,Lone Pine,CA,Fireball,19 sec,"Alabama Hills, CA. We went to take photos of the four meteor showers. Around 1:08am. I noticed what at first I thought was a meteor act",8/6/20
7/26/20 23:30,Coeur d'Alene,ID,Sphere,15-20 seconds,Orange/Red planet sized object in N. sky in Coeur d Alene was observed..it pulsated several times and then just vanished.,8/6/20
7/26/20 23:20,Downingtown,PA,Light,10 seconds,Saw a light moving in the sky and disappearing.,7/31/20
7/26/20 23:00,Arlington,VT,Light,3 seconds,Large ball of bright light flying low across the sky,7/31/20
7/26/20 21:40,Austin,TX,Rectangle,5 seconds,"July 26, 2020 approximately 9:37 pm there were 4 adults sitting on the 26th floor balcony of a downtown Condo in Austin, TX after dinne",7/31/20
7/26/20 21:30,North Myrtle Beach,SC,Light,1 minute,North Myrtle Beach  Brillant Starburst,3/31/21
7/26/20 21:15,Merrick,NY,Sphere,45 seconds,Red sphere abruptly disappeared.,7/31/20
7/26/20 20:39,Port Washington,NY,Disk,3 seconds,We witnessed 2 separate aircrafts traveling in the same airspace before one quickly disappears into thin air.,12/23/20
7/26/20 20:05,Lancaster,CA,Oval,45 minutes,Large triangular UFO seen in the distance as well as a small black orb that passed about 5 miles north of us west to east at 300 feet.,7/31/20
7/26/20 19:45,Birmingham,AL,Light,20-30 minutes,High flying slow moving object that seemed to be floating then was destroyed and disappeared,7/31/20
7/26/20 19:30,North Myrtle Beach,SC,Light,1 minute,North Myrtle Beach  Brillant Starburst,8/20/20
7/26/20 17:56,Spencerville,IN,,,MADAR Node 81,8/20/20
7/26/20 16:15,Palm Desert,CA,Cigar,3 minutes,A silver colored baseball bat shaped object fell from the sky in between the passing of 3 military jets.,7/31/20
7/26/20 12:53,Lowell,MA,Oval,5 minutes,Hovering UFO seen in mid-day on 495 in MA,7/31/20
7/26/20 10:00,Millcreek,WA,Circle,12-15 seconds,10:30.First saw Green blinking lights in the kitchen window. They blinked and were green. About 2 min later I was on my way out to thro,7/31/20
7/26/20 09:30,Creedmoor,NC,Other,10 seconds,Dark acorn shaped object far above the trees near falls lake in Creedmoor Nc,8/6/20
7/26/20 02:15,Quincy,MA,Diamond,30 seconds,I was at the beach when I noticed something spinning in the sky. I stared at it for a few seconds thinking it was some sort of balloon,7/31/20
7/26/20 01:45,South Beach,OR,Diamond,10 seconds,"I was standing outside looking up at the stars, something  really big and black passed over my head blocking my view of them",7/31/20
7/26/20 01:42,Clarksville,TN,,,MADAR Node 138,7/31/20
7/26/20 00:00,,VA,Diamond,25 seconds,Sleeping outside with the kids around midnight watching the stars. We saw a shimmering object that flew across the whole horizon in sec,7/31/20
7/25/20 23:15,Lafayette,IN,Other,1 minute,Traveling southbound on us 52 near the intersection of county road 450 I witnessed four lights in a row that were just hovering above t,7/31/20
7/25/20 23:00,Shellsburg,IA,Light,Still happening,As we were looking for the comet I noticed a light that was moving erratically back forth up down a little to the east of the dipper th,7/31/20
7/25/20 22:44,Kitchener,ON,Circle,30 seconds,UFO seen in the sky with erratic movements,7/31/20
7/25/20 22:15,Kent,WA,Other,5 minutes,Cluster of multiple moving objects seen in western Washington moving from east to west.,7/31/20
7/25/20 22:15,Balck Diamond,WA,Oval,5 minutes,Strange lights over Lake Sawyer - 25/July/2020 - 10:15 PM PDT,8/6/20
7/25/20 22:15,Black Diamond,WA,Circle,5-10 minutes,Group of several dozen bluish lights in Southern Sky (vicinity of Jupiter and Saturn) moving from east to west,12/23/20
7/25/20 22:00,Ithaca,NY,Diamond,15 seconds,This evening I attended a drive in movie featuring back to the future 2. Approximately an hour or so into the movie my eyes wondered in,7/31/20
7/25/20 22:00,Portland,OR,Rectangle,10 seconds,"Bright red color, flow of the light, distinct shadows, height in the sky, no sounds",7/31/20
7/25/20 21:49,Maywood,NJ,Light,5 seconds,Fast moving white ball of light; no trail.,7/31/20
7/25/20 21:45,Moore,OK,Light,10 seconds,Bright light hovers then vanishes at the speed of light,7/31/20
7/25/20 21:45,West Palm Beach,FL,Light,1 minute?,High-speed stop-n-go alternating lights between big bright meteor intensity to small softer blue.,7/31/20
7/25/20 21:20,Decin (Czech Republic),,Other,10 minutes,"M&#283;nil tvar, let&#283;l velmi vysoko.. sm&#283;r severovýchod z pohledu kamenická albert sm&#283;r nemocnice-hrensko. Velmi zajímav",7/31/20
7/25/20 21:00,Surfside Beach,SC,Light,1 minute,3 lights in triad formation seen at beachfront location move south behind clouds.,7/31/20
7/25/20 21:00,Cumberland,MD,Light,15 seconds,"Four tube shaped white lights barely moving north in an elongated and tidy, but not static, diamond. Appeared to fade “up” not away.",8/6/20
7/25/20 21:00,Millston,WI,Circle,1 minute,"See video!    Strange humming also, but is hard to here. Between millston and brf wi",7/31/20
7/25/20 20:30,Dallas,TX,Changing,1-2 minutes,"White triangle  or cross with red bulging center; elongates, glows, and disappears into clouds.",7/31/20
7/25/20 20:30,Rexburg,ID,Oval,1 hour,Glowing white circle/oval with dark center emitting flashes of light,7/31/20
7/25/20 18:00,Gallatin Gateway,MT,Oval,4 hours,"Happened to look up saw a bright light in a very blue sky while camping. Got binoculars out, then proceed to get telescope.  The four o",7/31/20
7/25/20 15:00,Beverly,MA,Sphere,1 minute,Orb seen flying over my neighborhood with blue sky all around.,7/31/20
7/25/20 11:45,Dearborn,MI,Light,06:00,I have watched skies own advanced telescopes and don’t believe in alien visits to earth.,7/31/20
7/25/20 05:30,Little Elm,TX,Triangle,30 seconds,"2 silent, unlit, white triangles flying overhead.",7/31/20
7/25/20 05:00,Bradenton,FL,Triangle,3 minutes,An air craft caught my eye early one morning. The craft made no sound at all  as I watched the craft fly in the distance it appeared to,8/27/20
7/25/20 03:30,Austin,TX,Unknown,Not Sure,orangish yellowish star FADES in place out of SIGHT. WATCHED IT FADE OUT completely but it didn't move.,7/31/20
7/25/20 03:15,Beaverton,OR,Light,>25 minutes,"Star moving in all different directions near Beaverton, Oregon",7/31/20
7/25/20 03:00,Greenwater,WA,Light,4 seconds,Green light rapidly moves near Mt Rainier,1/19/21
7/25/20 02:00,Austin (Canada),QC,Light,4 seconds,Two bright blue lights seen in the sky next to Lake Memphémagog.,11/5/20
7/25/20 01:00,Snohomish,WA,Sphere,5-7 minutes,"5-6 Orange orbs NO noise/sound, flying in sync",8/6/20
7/25/20 00:00,Smokey Point,WA,Oval,1 hour,Blinking orangish red light Slowly moving across sky to the north. Looked with binoculars and saw an oval shape with lights.,7/31/20
7/25/20 00:00,Sapulpa,OK,Flash,15 seconds,White flashing pattern of one bright flash followed by two faint ones half a second later and repeating,7/31/20
7/25/20,Ottawa (Canada),ON,Light,>1 minute,"fast moving light stopped and then shot ""up"" into the sky.",7/31/20
7/24/20 22:30,Coon Rapids,MN,Unknown,5 minutes,Tumbling object that flashed similar to iridium flare of satellite,7/31/20
7/24/20 21:50,Broadway,VA,Light,10 seconds,I was sitting on my neighbor's back porch eating pizza and chitchatting. I noticed my neighbor was watching something in the sky for a,7/31/20
7/24/20 21:40,Harpersfield,OH,Light,00:00:15,Moving white light 3 miles South of Lake Erie in Northeast Ohio.,7/31/20
7/24/20 21:40,Harpersfield,OH,Light,00:00:15,Moving white light 3 miles South of Lake Erie in Northeast Ohio,7/31/20
7/24/20 21:13,Siloam Springs,AR,Triangle,1 minute,White lights alternating in a triangular motion.,7/31/20
7/24/20 20:45,North Powder,OR,Sphere,2 minutes,We observed a orange orb in the sky at the adjacent mountain ridge and watched it desend to the other side.,7/31/20
7/24/20 19:30,North Las Vegas,NV,Other,5 minutes,"Noticed flying object on a steady northbound trayectory , relatevely close . Spotted from front entrance of Frederick Watson Elementary",7/31/20
7/24/20 10:30,Lewisville,TX,Light,6 minutes,"Revolving, Teeter-tottering, Floating Trash Bag Light, Above Lewisville, TX",7/31/20
7/24/20 09:24,Hunt Valley,MD,Circle,15 seconds,A constant light that did not have a tail and covered enough space to be moving 10x faster than a plane. I have seen a shooting star an,7/31/20
7/24/20 07:15,Phoenix,AZ,,,MADAR Node 96,7/31/20
7/24/20 05:07,St. Peter,MN,,,MADAR Node 60,7/31/20
7/24/20 04:30,Independence,MO,Triangle,1 minute,Equilateral triangle witnessed at night.,7/31/20
7/24/20 00:00,Waterbury,CT,Egg,2-3 minutes,"Egg shape ufo, very bright red lights at a way too fast speed in the sky, started to bounced up and down then side to side in a speed t",7/31/20
7/23/20 23:30,Alvin,WI,Other,6.5 hours,On the night of July 23 2020 I arrived at the fishing camp in rural Alvin wi along with my two good friends that I have known since mid,7/31/20
7/23/20 23:00,Evergreen Park,IL,Fireball,1 minute,"3 Witnessess saw (2) flared objects traveling South West directly over our position.(1) object appeared first , and slowly disappe",7/31/20
7/23/20 23:00,Cortlandt manor,NY,Light,10 minutes,"I was over at my sister's house,in the backyard. The sky was clear and I happened to glance up to look at the stars when I noticed one",7/31/20
7/23/20 22:04,New London,CT,Triangle,1 minute,"We were sitting outside and a triangle shaped craft came from the east and moved very slowly with flashing lights on the craft, and a b",7/31/20
7/23/20 22:00,Lotus,CA,Triangle,3 minutes,Large black triangular shape craft flying low with no noise,12/23/20
7/23/20 21:30,Kennewick,WA,Circle,2 minutes,"Military aircraft escorting glowing orb south of Kennewick, Washington.",7/31/20
7/23/20 19:30,Tonopah,AZ,Fireball,1 minute,Tonopah Arizona lights.,8/20/20
7/23/20 19:30,Tonopah,AZ,Fireball,1 minute,Tonopah Arizona lights,8/27/20
7/23/20 16:39,Walla Walla,WA,,,MADAR Node 130,7/31/20
7/23/20 10:00,Clinton,NY,Circle,1 minute,Fairy Or Light Being Video Footage SUPER CLOSEUP IN DESCRIPTION,7/31/20
7/23/20 00:30,Sydney (Australia),,Light,~6 seconds maybe,"Somewhere around midnight to 1am there was a loud helicopter above the suburb of Campsie. It flew toward the east, flew around, then he",7/23/20
7/22/20 23:47,Anacortes,WA,Changing,Ten minutes,"Noticed a couple of especially bright lights low in the southern sky. I watched awhile, thinking they might move. I hen walked to the E",7/31/20
7/22/20 21:36,Dash Point,WA,Fireball,00:01:15,"JULY 22, 2020 Dash Point, Pierce Co., WA 98422 9:30-9:40PM. On Saturday July 25, my wife and I and our little bichon went down to w",7/31/20
7/22/20 21:00,Cumming,GA,Circle,3 hours,Circular lighted craft emitting beam of bright white lights onto surrounding clouds for hours during comet,7/23/20
7/22/20 19:50,Erode (India),,Light,2 minutes,flying object like a star,7/23/20
7/22/20 17:10,Wilmington (near),IL,Cross,10 seconds,Drive south bound on 53 past elwood almost to river rd. Isolated storm o my left I was takening a picture that it was just a small sect,7/23/20
7/22/20 11:00,Coon Rapids,MN,Light,1 minute,1 yellow light flash then 5 lights turn on one after another right to left then go dark all at the same time horizontally.,7/23/20
7/22/20 10:50,Fort Wayne,IN,Light,10 seconds,3 lights appear and disappear Over Fort Wayne on Wednesday Night,7/23/20
7/22/20 08:47,Houston,TX,,,MADAR Node 118,7/31/20
7/22/20 06:15,Marietta,GA,Circle,10 seconds,In car driving on Johnson Ferry RD heading East - round bright large light in sky hovering and then vanished after it came out of view.,7/31/20
7/22/20 05:20,Valley City,ND,,,MADAR Node 93,7/31/20
